,Pin Code,Video Timestamp,Time Passed,X-Coord (Both),Y-Coord (Both),X-Coord (Head),Y-Coord (Head),X-Coord (Eye),Y-Coord (Eye),Current Timestamp
1153,6462,2021-03-12 13:13:28,2506.6844919786095,643,1067,574,1046,69,21,2021-03-12 13:13:30.507
1154,6462,2021-03-12 13:13:28,2540.1069518716577,633,1070,570,1051,63,19,2021-03-12 13:13:30.540
1155,6462,2021-03-12 13:13:28,2573.529411764706,633,1070,571,1050,62,20,2021-03-12 13:13:30.574
1156,6462,2021-03-12 13:13:28,2606.951871657754,626,1067,566,1047,60,20,2021-03-12 13:13:30.607
1157,6462,2021-03-12 13:13:28,2640.374331550802,620,1065,554,1044,66,21,2021-03-12 13:13:30.640
1158,6462,2021-03-12 13:13:28,2673.79679144385,606,1071,543,1050,63,21,2021-03-12 13:13:30.674
1159,6462,2021-03-12 13:13:28,2707.219251336898,592,1076,528,1055,64,21,2021-03-12 13:13:30.707
1160,6462,2021-03-12 13:13:28,2740.6417112299464,582,1079,520,1058,62,21,2021-03-12 13:13:30.741
1161,6462,2021-03-12 13:13:28,2774.0641711229946,568,1085,501,1065,67,20,2021-03-12 13:13:30.774
1162,6462,2021-03-12 13:13:28,2807.486631016043,560,1088,500,1068,60,20,2021-03-12 13:13:30.807
1163,6462,2021-03-12 13:13:28,2840.9090909090905,557,1082,497,1061,60,21,2021-03-12 13:13:30.841
1164,6462,2021-03-12 13:13:28,2874.3315508021387,552,1080,492,1060,60,20,2021-03-12 13:13:30.874
1165,6462,2021-03-12 13:13:28,2907.754010695187,547,1077,481,1055,66,22,2021-03-12 13:13:30.908
1166,6462,2021-03-12 13:13:28,2941.176470588235,540,1078,472,1057,68,21,2021-03-12 13:13:30.941
1167,6462,2021-03-12 13:13:28,2974.5989304812833,536,1078,473,1058,63,20,2021-03-12 13:13:30.975
1168,6462,2021-03-12 13:13:28,3008.0213903743315,531,1078,469,1058,62,20,2021-03-12 13:13:31.008
1169,6462,2021-03-12 13:13:28,3041.4438502673797,525,1078,461,1056,64,22,2021-03-12 13:13:31.041
1170,6462,2021-03-12 13:13:28,3074.8663101604275,521,1078,457,1057,64,21,2021-03-12 13:13:31.075
1171,6462,2021-03-12 13:13:28,3108.2887700534757,516,1078,449,1057,67,21,2021-03-12 13:13:31.108
1172,6462,2021-03-12 13:13:28,3141.711229946524,516,1079,451,1057,65,22,2021-03-12 13:13:31.142
1173,6462,2021-03-12 13:13:28,3175.133689839572,521,1078,454,1058,67,20,2021-03-12 13:13:31.175
1174,6462,2021-03-12 13:13:28,3208.5561497326203,533,1074,465,1054,68,20,2021-03-12 13:13:31.209
1175,6462,2021-03-12 13:13:28,3241.9786096256685,534,1075,464,1054,70,21,2021-03-12 13:13:31.242
1176,6462,2021-03-12 13:13:28,3275.401069518716,532,1075,464,1054,68,21,2021-03-12 13:13:31.275
1177,6462,2021-03-12 13:13:28,3308.8235294117644,531,1076,464,1056,67,20,2021-03-12 13:13:31.309
1178,6462,2021-03-12 13:13:28,3342.2459893048126,532,1076,464,1055,68,21,2021-03-12 13:13:31.342
1179,6462,2021-03-12 13:13:28,3375.668449197861,536,1073,468,1052,68,21,2021-03-12 13:13:31.376
1180,6462,2021-03-12 13:13:28,3409.090909090909,538,1074,469,1053,69,21,2021-03-12 13:13:31.409
1181,6462,2021-03-12 13:13:28,3442.513368983957,543,1073,474,1052,69,21,2021-03-12 13:13:31.443
1182,6462,2021-03-12 13:13:28,3475.935828877005,550,1069,483,1048,67,21,2021-03-12 13:13:31.476
1183,6462,2021-03-12 13:13:28,3509.358288770053,557,1063,491,1042,66,21,2021-03-12 13:13:31.509
1184,6462,2021-03-12 13:13:28,3542.7807486631013,559,1064,495,1045,64,19,2021-03-12 13:13:31.543
1185,6462,2021-03-12 13:13:28,3576.2032085561495,556,1064,490,1045,66,19,2021-03-12 13:13:31.576
1186,6462,2021-03-12 13:13:28,3609.6256684491977,558,1059,491,1038,67,21,2021-03-12 13:13:31.610
1187,6462,2021-03-12 13:13:28,3643.048128342246,563,1057,496,1037,67,20,2021-03-12 13:13:31.643
1188,6462,2021-03-12 13:13:28,3676.4705882352937,566,1057,499,1037,67,20,2021-03-12 13:13:31.676
1189,6462,2021-03-12 13:13:28,3709.893048128342,571,1057,505,1037,66,20,2021-03-12 13:13:31.710
1190,6462,2021-03-12 13:13:28,3743.31550802139,574,1053,510,1032,64,21,2021-03-12 13:13:31.743
1191,6462,2021-03-12 13:13:28,3776.7379679144383,580,1050,512,1029,68,21,2021-03-12 13:13:31.777
1192,6462,2021-03-12 13:13:28,3810.1604278074865,586,1051,518,1030,68,21,2021-03-12 13:13:31.810
1193,6462,2021-03-12 13:13:28,3843.5828877005347,584,1054,516,1033,68,21,2021-03-12 13:13:31.844
1194,6462,2021-03-12 13:13:28,3877.005347593583,583,1059,516,1038,67,21,2021-03-12 13:13:31.877
1195,6462,2021-03-12 13:13:28,3910.4278074866306,581,1061,513,1040,68,21,2021-03-12 13:13:31.910
1196,6462,2021-03-12 13:13:28,3943.850267379679,579,1060,510,1038,69,22,2021-03-12 13:13:31.944
1197,6462,2021-03-12 13:13:28,3977.272727272727,578,1052,510,1031,68,21,2021-03-12 13:13:31.977
1198,6462,2021-03-12 13:13:28,4010.695187165775,576,1049,512,1029,64,20,2021-03-12 13:13:32.011
1199,6462,2021-03-12 13:13:28,4044.1176470588234,568,1054,502,1033,66,21,2021-03-12 13:13:32.044
1200,6462,2021-03-12 13:13:28,4077.5401069518716,568,1053,502,1033,66,20,2021-03-12 13:13:32.078
1201,6462,2021-03-12 13:13:28,4110.96256684492,566,1052,500,1032,66,20,2021-03-12 13:13:32.111
1202,6462,2021-03-12 13:13:28,4144.385026737968,563,1051,498,1031,65,20,2021-03-12 13:13:32.144
1203,6462,2021-03-12 13:13:28,4177.807486631016,563,1049,496,1029,67,20,2021-03-12 13:13:32.178
1204,6462,2021-03-12 13:13:28,4211.229946524064,559,1049,492,1029,67,20,2021-03-12 13:13:32.211
1205,6462,2021-03-12 13:13:28,4244.652406417112,559,1047,492,1026,67,21,2021-03-12 13:13:32.245
1206,6462,2021-03-12 13:13:28,4278.07486631016,558,1051,492,1032,66,19,2021-03-12 13:13:32.278
1207,6462,2021-03-12 13:13:28,4311.497326203208,561,1052,494,1031,67,21,2021-03-12 13:13:32.311
1208,6462,2021-03-12 13:13:28,4344.919786096257,564,1052,498,1032,66,20,2021-03-12 13:13:32.345
1209,6462,2021-03-12 13:13:28,4378.3422459893045,565,1053,500,1033,65,20,2021-03-12 13:13:32.378
1210,6462,2021-03-12 13:13:28,4411.764705882352,561,1062,494,1041,67,21,2021-03-12 13:13:32.412
1211,6462,2021-03-12 13:13:28,4445.187165775401,561,1061,495,1040,66,21,2021-03-12 13:13:32.445
1212,6462,2021-03-12 13:13:28,4478.609625668449,559,1065,491,1044,68,21,2021-03-12 13:13:32.479
1213,6462,2021-03-12 13:13:28,4512.032085561497,558,1068,492,1048,66,20,2021-03-12 13:13:32.512
1214,6462,2021-03-12 13:13:28,4545.454545454545,553,1070,488,1049,65,21,2021-03-12 13:13:32.545
1215,6462,2021-03-12 13:13:28,4578.877005347594,552,1073,487,1052,65,21,2021-03-12 13:13:32.579
1216,6462,2021-03-12 13:13:28,4612.299465240641,553,1069,488,1049,65,20,2021-03-12 13:13:32.612
1217,6462,2021-03-12 13:13:28,4645.721925133689,556,1061,490,1041,66,20,2021-03-12 13:13:32.646
1218,6462,2021-03-12 13:13:28,4679.144385026738,556,1062,491,1042,65,20,2021-03-12 13:13:32.679
1219,6462,2021-03-12 13:13:28,4712.566844919786,562,1050,493,1030,69,20,2021-03-12 13:13:32.713
1220,6462,2021-03-12 13:13:28,4745.989304812834,563,1050,494,1029,69,21,2021-03-12 13:13:32.746
1221,6462,2021-03-12 13:13:28,4779.411764705882,563,1043,497,1023,66,20,2021-03-12 13:13:32.779
1222,6462,2021-03-12 13:13:28,4812.834224598931,563,1043,497,1023,66,20,2021-03-12 13:13:32.813
1223,6462,2021-03-12 13:13:28,4846.256684491978,564,1044,497,1024,67,20,2021-03-12 13:13:32.846
1224,6462,2021-03-12 13:13:28,4879.679144385026,564,1044,498,1024,66,20,2021-03-12 13:13:32.880
1225,6462,2021-03-12 13:13:28,4913.101604278075,563,1044,497,1023,66,21,2021-03-12 13:13:32.913
1226,5802,2021-03-12 13:13:42,33.42245989304813,499,985,425,962,74,23,2021-03-12 13:13:42.033
1227,5802,2021-03-12 13:13:42,66.84491978609626,511,999,431,975,80,24,2021-03-12 13:13:42.067
1228,5802,2021-03-12 13:13:42,100.26737967914438,511,1000,432,977,79,23,2021-03-12 13:13:42.100
1229,5802,2021-03-12 13:13:42,133.6898395721925,511,999,431,975,80,24,2021-03-12 13:13:42.134
1230,5802,2021-03-12 13:13:42,167.11229946524062,515,1006,434,983,81,23,2021-03-12 13:13:42.167
1231,5802,2021-03-12 13:13:42,200.53475935828877,521,1008,442,985,79,23,2021-03-12 13:13:42.201
1232,5802,2021-03-12 13:13:42,233.95721925133688,523,1013,444,991,79,22,2021-03-12 13:13:42.234
1233,5802,2021-03-12 13:13:42,267.379679144385,526,1022,451,1003,75,19,2021-03-12 13:13:42.267
1234,5802,2021-03-12 13:13:42,300.80213903743316,534,1035,458,1016,76,19,2021-03-12 13:13:42.301
1235,5802,2021-03-12 13:13:42,334.22459893048125,539,1048,467,1030,72,18,2021-03-12 13:13:42.334
1236,5802,2021-03-12 13:13:42,367.6470588235294,549,1062,480,1043,69,19,2021-03-12 13:13:42.368
1237,5802,2021-03-12 13:13:42,401.06951871657753,556,1075,487,1057,69,18,2021-03-12 13:13:42.401
1238,5802,2021-03-12 13:13:42,434.4919786096256,565,1084,497,1064,68,20,2021-03-12 13:13:42.434
1239,5802,2021-03-12 13:13:42,467.91443850267376,575,1088,503,1069,72,19,2021-03-12 13:13:42.468
1240,5802,2021-03-12 13:13:42,501.3368983957219,580,1094,511,1074,69,20,2021-03-12 13:13:42.501
1241,5802,2021-03-12 13:13:42,534.75935828877,580,1097,513,1077,67,20,2021-03-12 13:13:42.535
1242,5802,2021-03-12 13:13:42,568.1818181818181,582,1099,516,1078,66,21,2021-03-12 13:13:42.568
1243,5802,2021-03-12 13:13:42,601.6042780748663,587,1100,516,1080,71,20,2021-03-12 13:13:42.602
1244,5802,2021-03-12 13:13:42,635.0267379679144,588,1101,517,1081,71,20,2021-03-12 13:13:42.635
1245,5802,2021-03-12 13:13:42,668.4491978609625,585,1104,516,1085,69,19,2021-03-12 13:13:42.668
1246,5802,2021-03-12 13:13:42,701.8716577540107,583,1108,518,1088,65,20,2021-03-12 13:13:42.702
1247,5802,2021-03-12 13:13:42,735.2941176470588,584,1110,516,1090,68,20,2021-03-12 13:13:42.735
1248,5802,2021-03-12 13:13:42,768.7165775401069,584,1116,518,1098,66,18,2021-03-12 13:13:42.769
1249,5802,2021-03-12 13:13:42,802.1390374331551,572,1128,504,1109,68,19,2021-03-12 13:13:42.802
1250,5802,2021-03-12 13:13:42,835.5614973262032,568,1136,503,1117,65,19,2021-03-12 13:13:42.836
1251,5802,2021-03-12 13:13:42,868.9839572192512,568,1140,503,1120,65,20,2021-03-12 13:13:42.869
1252,5802,2021-03-12 13:13:42,902.4064171122994,568,1146,499,1127,69,19,2021-03-12 13:13:42.902
1253,5802,2021-03-12 13:13:42,935.8288770053475,571,1146,503,1126,68,20,2021-03-12 13:13:42.936
1254,5802,2021-03-12 13:13:42,969.2513368983957,570,1148,503,1128,67,20,2021-03-12 13:13:42.969
1255,5802,2021-03-12 13:13:42,1002.6737967914438,572,1149,504,1128,68,21,2021-03-12 13:13:43.003
1256,5802,2021-03-12 13:13:42,1036.096256684492,573,1152,503,1132,70,20,2021-03-12 13:13:43.036
1257,5802,2021-03-12 13:13:42,1069.51871657754,572,1154,505,1135,67,19,2021-03-12 13:13:43.070
1258,5802,2021-03-12 13:13:42,1102.941176470588,574,1153,507,1133,67,20,2021-03-12 13:13:43.103
1259,5802,2021-03-12 13:13:42,1136.3636363636363,572,1153,504,1133,68,20,2021-03-12 13:13:43.136
1260,5802,2021-03-12 13:13:42,1169.7860962566845,572,1154,505,1134,67,20,2021-03-12 13:13:43.170
1261,5802,2021-03-12 13:13:42,1203.2085561497327,575,1151,505,1131,70,20,2021-03-12 13:13:43.203
1262,5802,2021-03-12 13:13:42,1236.6310160427806,578,1146,509,1127,69,19,2021-03-12 13:13:43.237
1263,5802,2021-03-12 13:13:42,1270.0534759358288,584,1140,517,1120,67,20,2021-03-12 13:13:43.270
1264,5802,2021-03-12 13:13:42,1303.475935828877,585,1131,518,1111,67,20,2021-03-12 13:13:43.303
1265,5802,2021-03-12 13:13:42,1336.898395721925,578,1129,511,1109,67,20,2021-03-12 13:13:43.337
1266,5802,2021-03-12 13:13:42,1370.3208556149732,572,1135,503,1116,69,19,2021-03-12 13:13:43.370
1267,5802,2021-03-12 13:13:42,1403.7433155080214,570,1137,501,1118,69,19,2021-03-12 13:13:43.404
1268,5802,2021-03-12 13:13:42,1437.1657754010694,565,1142,495,1124,70,18,2021-03-12 13:13:43.437
1269,5802,2021-03-12 13:13:42,1470.5882352941176,562,1152,492,1133,70,19,2021-03-12 13:13:43.471
1270,5802,2021-03-12 13:13:42,1504.0106951871658,561,1159,492,1140,69,19,2021-03-12 13:13:43.504
1271,5802,2021-03-12 13:13:42,1537.4331550802137,563,1160,493,1141,70,19,2021-03-12 13:13:43.537
1272,5802,2021-03-12 13:13:42,1570.855614973262,563,1164,493,1145,70,19,2021-03-12 13:13:43.571
1273,5802,2021-03-12 13:13:42,1604.2780748663101,559,1173,492,1153,67,20,2021-03-12 13:13:43.604
1274,5802,2021-03-12 13:13:42,1637.700534759358,561,1174,493,1155,68,19,2021-03-12 13:13:43.638
1275,5802,2021-03-12 13:13:42,1671.1229946524063,562,1175,496,1156,66,19,2021-03-12 13:13:43.671
1276,5802,2021-03-12 13:13:42,1704.5454545454545,562,1177,495,1157,67,20,2021-03-12 13:13:43.705
1277,5802,2021-03-12 13:13:42,1737.9679144385025,560,1182,493,1163,67,19,2021-03-12 13:13:43.738
1278,5802,2021-03-12 13:13:42,1771.3903743315507,560,1184,493,1165,67,19,2021-03-12 13:13:43.771
1279,5802,2021-03-12 13:13:42,1804.8128342245989,562,1190,494,1170,68,20,2021-03-12 13:13:43.805
1280,5802,2021-03-12 13:13:42,1838.2352941176468,560,1195,491,1176,69,19,2021-03-12 13:13:43.838
1281,5802,2021-03-12 13:13:42,1871.657754010695,562,1197,492,1177,70,20,2021-03-12 13:13:43.872
1282,5802,2021-03-12 13:13:42,1905.0802139037432,564,1203,493,1184,71,19,2021-03-12 13:13:43.905
1283,5802,2021-03-12 13:13:42,1938.5026737967914,563,1202,494,1184,69,18,2021-03-12 13:13:43.939
1284,5802,2021-03-12 13:13:42,1971.9251336898394,567,1196,498,1178,69,18,2021-03-12 13:13:43.972
1285,5802,2021-03-12 13:13:42,2005.3475935828876,571,1190,501,1172,70,18,2021-03-12 13:13:44.005
1286,5802,2021-03-12 13:13:42,2038.7700534759358,571,1191,503,1173,68,18,2021-03-12 13:13:44.039
1287,5802,2021-03-12 13:13:42,2072.192513368984,568,1190,499,1172,69,18,2021-03-12 13:13:44.072
1288,5802,2021-03-12 13:13:42,2105.614973262032,564,1191,498,1173,66,18,2021-03-12 13:13:44.106
1289,5802,2021-03-12 13:13:42,2139.03743315508,559,1195,487,1176,72,19,2021-03-12 13:13:44.139
1290,5802,2021-03-12 13:13:42,2172.4598930481284,555,1194,485,1176,70,18,2021-03-12 13:13:44.172
1291,5802,2021-03-12 13:13:42,2205.882352941176,559,1183,485,1164,74,19,2021-03-12 13:13:44.206
1292,5802,2021-03-12 13:13:42,2239.3048128342243,563,1176,491,1155,72,21,2021-03-12 13:13:44.239
1293,5802,2021-03-12 13:13:42,2272.7272727272725,569,1168,500,1146,69,22,2021-03-12 13:13:44.273
1294,5802,2021-03-12 13:13:42,2306.1497326203207,578,1158,506,1135,72,23,2021-03-12 13:13:44.306
1295,5802,2021-03-12 13:13:42,2339.572192513369,581,1151,509,1129,72,22,2021-03-12 13:13:44.340
1296,5802,2021-03-12 13:13:42,2372.994652406417,575,1135,501,1110,74,25,2021-03-12 13:13:44.373
1297,5802,2021-03-12 13:13:42,2406.4171122994653,576,1135,503,1110,73,25,2021-03-12 13:13:44.406
1298,5802,2021-03-12 13:13:42,2439.839572192513,578,1130,507,1106,71,24,2021-03-12 13:13:44.440
1299,5802,2021-03-12 13:13:42,2473.2620320855613,580,1122,510,1097,70,25,2021-03-12 13:13:44.473
1300,5802,2021-03-12 13:13:42,2506.6844919786095,579,1119,507,1095,72,24,2021-03-12 13:13:44.507
1301,5802,2021-03-12 13:13:42,2540.1069518716577,584,1111,512,1087,72,24,2021-03-12 13:13:44.540
1302,5802,2021-03-12 13:13:42,2573.529411764706,597,1097,520,1075,77,22,2021-03-12 13:13:44.574
1303,5802,2021-03-12 13:13:42,2606.951871657754,602,1095,529,1071,73,24,2021-03-12 13:13:44.607
1304,5802,2021-03-12 13:13:42,2640.374331550802,593,1101,521,1076,72,25,2021-03-12 13:13:44.640
1305,5802,2021-03-12 13:13:42,2673.79679144385,588,1106,518,1083,70,23,2021-03-12 13:13:44.674
1306,5802,2021-03-12 13:13:42,2707.219251336898,582,1111,511,1086,71,25,2021-03-12 13:13:44.707
1307,5802,2021-03-12 13:13:42,2740.6417112299464,579,1115,510,1091,69,24,2021-03-12 13:13:44.741
1308,5802,2021-03-12 13:13:42,2774.0641711229946,580,1112,509,1088,71,24,2021-03-12 13:13:44.774
1309,5802,2021-03-12 13:13:42,2807.486631016043,585,1105,514,1082,71,23,2021-03-12 13:13:44.807
1310,5802,2021-03-12 13:13:42,2840.9090909090905,590,1101,520,1079,70,22,2021-03-12 13:13:44.841
1311,5802,2021-03-12 13:13:42,2874.3315508021387,584,1104,513,1082,71,22,2021-03-12 13:13:44.874
1312,5802,2021-03-12 13:13:42,2907.754010695187,581,1102,512,1078,69,24,2021-03-12 13:13:44.908
1313,5802,2021-03-12 13:13:42,2941.176470588235,578,1104,507,1082,71,22,2021-03-12 13:13:44.941
1314,5802,2021-03-12 13:13:42,2974.5989304812833,578,1101,509,1077,69,24,2021-03-12 13:13:44.975
1315,5802,2021-03-12 13:13:42,3008.0213903743315,580,1100,511,1077,69,23,2021-03-12 13:13:45.008
1316,5802,2021-03-12 13:13:42,3041.4438502673797,580,1098,510,1076,70,22,2021-03-12 13:13:45.041
1317,5802,2021-03-12 13:13:42,3074.8663101604275,581,1094,510,1072,71,22,2021-03-12 13:13:45.075
1318,5802,2021-03-12 13:13:42,3108.2887700534757,581,1093,511,1070,70,23,2021-03-12 13:13:45.108
1319,5802,2021-03-12 13:13:42,3141.711229946524,581,1094,509,1071,72,23,2021-03-12 13:13:45.142
1320,5802,2021-03-12 13:13:42,3175.133689839572,575,1100,506,1079,69,21,2021-03-12 13:13:45.175
1321,5802,2021-03-12 13:13:42,3208.5561497326203,564,1107,494,1084,70,23,2021-03-12 13:13:45.209
1322,5802,2021-03-12 13:13:42,3241.9786096256685,557,1113,489,1091,68,22,2021-03-12 13:13:45.242
1323,5802,2021-03-12 13:13:42,3275.401069518716,551,1119,483,1097,68,22,2021-03-12 13:13:45.275
1324,5802,2021-03-12 13:13:42,3308.8235294117644,555,1113,486,1091,69,22,2021-03-12 13:13:45.309
1325,5802,2021-03-12 13:13:42,3342.2459893048126,562,1102,492,1080,70,22,2021-03-12 13:13:45.342
1326,5802,2021-03-12 13:13:42,3375.668449197861,578,1079,509,1058,69,21,2021-03-12 13:13:45.376
1327,5802,2021-03-12 13:13:42,3409.090909090909,578,1079,509,1058,69,21,2021-03-12 13:13:45.409
1328,5802,2021-03-12 13:13:42,3442.513368983957,578,1079,506,1059,72,20,2021-03-12 13:13:45.443
1329,5802,2021-03-12 13:13:42,3475.935828877005,578,1079,507,1059,71,20,2021-03-12 13:13:45.476
1330,5802,2021-03-12 13:13:42,3509.358288770053,579,1079,504,1057,75,22,2021-03-12 13:13:45.509
1331,5802,2021-03-12 13:13:42,3542.7807486631013,579,1079,504,1057,75,22,2021-03-12 13:13:45.543
1332,5802,2021-03-12 13:13:42,3576.2032085561495,579,1078,507,1056,72,22,2021-03-12 13:13:45.576
1333,5802,2021-03-12 13:13:42,3609.6256684491977,579,1079,504,1058,75,21,2021-03-12 13:13:45.610
1334,5802,2021-03-12 13:13:42,3643.048128342246,579,1079,504,1059,75,20,2021-03-12 13:13:45.643
1335,5802,2021-03-12 13:13:42,3676.4705882352937,579,1079,504,1057,75,22,2021-03-12 13:13:45.676
1336,8406,2021-03-12 13:13:56,33.42245989304813,555,1154,486,1136,69,18,2021-03-12 13:13:56.033
1337,8406,2021-03-12 13:13:56,66.84491978609626,555,1152,485,1134,70,18,2021-03-12 13:13:56.067
1338,8406,2021-03-12 13:13:56,100.26737967914438,555,1153,485,1135,70,18,2021-03-12 13:13:56.100
1339,8406,2021-03-12 13:13:56,133.6898395721925,553,1153,481,1134,72,19,2021-03-12 13:13:56.134
1340,8406,2021-03-12 13:13:56,167.11229946524062,553,1153,485,1134,68,19,2021-03-12 13:13:56.167
1341,8406,2021-03-12 13:13:56,200.53475935828877,553,1153,485,1134,68,19,2021-03-12 13:13:56.201
1342,8406,2021-03-12 13:13:56,233.95721925133688,552,1153,485,1135,67,18,2021-03-12 13:13:56.234
1343,8406,2021-03-12 13:13:56,267.379679144385,552,1151,486,1133,66,18,2021-03-12 13:13:56.267
1344,8406,2021-03-12 13:13:56,300.80213903743316,552,1152,484,1133,68,19,2021-03-12 13:13:56.301
1345,8406,2021-03-12 13:13:56,334.22459893048125,550,1151,480,1132,70,19,2021-03-12 13:13:56.334
1346,8406,2021-03-12 13:13:56,367.6470588235294,552,1151,482,1133,70,18,2021-03-12 13:13:56.368
1347,8406,2021-03-12 13:13:56,401.06951871657753,552,1151,482,1132,70,19,2021-03-12 13:13:56.401
1348,8406,2021-03-12 13:13:56,434.4919786096256,551,1151,483,1133,68,18,2021-03-12 13:13:56.434
1349,8406,2021-03-12 13:13:56,467.91443850267376,550,1150,484,1131,66,19,2021-03-12 13:13:56.468
1350,8406,2021-03-12 13:13:56,501.3368983957219,550,1150,485,1131,65,19,2021-03-12 13:13:56.501
1351,8406,2021-03-12 13:13:56,534.75935828877,550,1150,482,1131,68,19,2021-03-12 13:13:56.535
1352,8406,2021-03-12 13:13:56,568.1818181818181,550,1151,481,1132,69,19,2021-03-12 13:13:56.568
1353,8406,2021-03-12 13:13:56,601.6042780748663,552,1150,484,1131,68,19,2021-03-12 13:13:56.602
1354,8406,2021-03-12 13:13:56,635.0267379679144,554,1150,490,1133,64,17,2021-03-12 13:13:56.635
1355,8406,2021-03-12 13:13:56,668.4491978609625,555,1151,488,1133,67,18,2021-03-12 13:13:56.668
1356,8406,2021-03-12 13:13:56,701.8716577540107,557,1150,493,1132,64,18,2021-03-12 13:13:56.702
1357,8406,2021-03-12 13:13:56,735.2941176470588,558,1149,491,1130,67,19,2021-03-12 13:13:56.735
1358,8406,2021-03-12 13:13:56,768.7165775401069,557,1150,492,1131,65,19,2021-03-12 13:13:56.769
1359,8406,2021-03-12 13:13:56,802.1390374331551,560,1149,495,1131,65,18,2021-03-12 13:13:56.802
1360,8406,2021-03-12 13:13:56,835.5614973262032,559,1150,494,1132,65,18,2021-03-12 13:13:56.836
1361,8406,2021-03-12 13:13:56,868.9839572192512,561,1150,494,1132,67,18,2021-03-12 13:13:56.869
1362,8406,2021-03-12 13:13:56,902.4064171122994,562,1149,496,1132,66,17,2021-03-12 13:13:56.902
1363,8406,2021-03-12 13:13:56,935.8288770053475,559,1148,491,1130,68,18,2021-03-12 13:13:56.936
1364,8406,2021-03-12 13:13:56,969.2513368983957,560,1145,489,1127,71,18,2021-03-12 13:13:56.969
1365,8406,2021-03-12 13:13:56,1002.6737967914438,560,1145,491,1127,69,18,2021-03-12 13:13:57.003
1366,8406,2021-03-12 13:13:56,1036.096256684492,560,1144,492,1126,68,18,2021-03-12 13:13:57.036
1367,8406,2021-03-12 13:13:56,1069.51871657754,561,1142,489,1124,72,18,2021-03-12 13:13:57.070
1368,8406,2021-03-12 13:13:56,1102.941176470588,561,1144,490,1126,71,18,2021-03-12 13:13:57.103
1369,8406,2021-03-12 13:13:56,1136.3636363636363,559,1146,484,1127,75,19,2021-03-12 13:13:57.136
1370,8406,2021-03-12 13:13:56,1169.7860962566845,558,1146,485,1127,73,19,2021-03-12 13:13:57.170
1371,8406,2021-03-12 13:13:56,1203.2085561497327,559,1146,487,1128,72,18,2021-03-12 13:13:57.203
1372,8406,2021-03-12 13:13:56,1236.6310160427806,562,1146,491,1127,71,19,2021-03-12 13:13:57.237
1373,8406,2021-03-12 13:13:56,1270.0534759358288,560,1149,488,1130,72,19,2021-03-12 13:13:57.270
1374,8406,2021-03-12 13:13:56,1303.475935828877,564,1149,489,1129,75,20,2021-03-12 13:13:57.303
1375,8406,2021-03-12 13:13:56,1336.898395721925,567,1150,496,1131,71,19,2021-03-12 13:13:57.337
1376,8406,2021-03-12 13:13:56,1370.3208556149732,569,1152,499,1132,70,20,2021-03-12 13:13:57.370
1377,8406,2021-03-12 13:13:56,1403.7433155080214,575,1151,501,1131,74,20,2021-03-12 13:13:57.404
1378,8406,2021-03-12 13:13:56,1437.1657754010694,585,1148,513,1129,72,19,2021-03-12 13:13:57.437
1379,8406,2021-03-12 13:13:56,1470.5882352941176,591,1146,519,1127,72,19,2021-03-12 13:13:57.471
1380,8406,2021-03-12 13:13:56,1504.0106951871658,601,1143,529,1125,72,18,2021-03-12 13:13:57.504
1381,8406,2021-03-12 13:13:56,1537.4331550802137,618,1134,543,1115,75,19,2021-03-12 13:13:57.537
1382,8406,2021-03-12 13:13:56,1570.855614973262,622,1137,550,1118,72,19,2021-03-12 13:13:57.571
1383,8406,2021-03-12 13:13:56,1604.2780748663101,616,1141,543,1123,73,18,2021-03-12 13:13:57.604
1384,8406,2021-03-12 13:13:56,1637.700534759358,614,1143,540,1124,74,19,2021-03-12 13:13:57.638
1385,8406,2021-03-12 13:13:56,1671.1229946524063,611,1146,539,1128,72,18,2021-03-12 13:13:57.671
1386,8406,2021-03-12 13:13:56,1704.5454545454545,608,1146,535,1128,73,18,2021-03-12 13:13:57.705
1387,8406,2021-03-12 13:13:56,1737.9679144385025,607,1145,535,1127,72,18,2021-03-12 13:13:57.738
1388,8406,2021-03-12 13:13:56,1771.3903743315507,605,1143,538,1125,67,18,2021-03-12 13:13:57.771
1389,8406,2021-03-12 13:13:56,1804.8128342245989,605,1143,538,1124,67,19,2021-03-12 13:13:57.805
1390,8406,2021-03-12 13:13:56,1838.2352941176468,598,1148,531,1130,67,18,2021-03-12 13:13:57.838
1391,8406,2021-03-12 13:13:56,1871.657754010695,589,1153,521,1134,68,19,2021-03-12 13:13:57.872
1392,8406,2021-03-12 13:13:56,1905.0802139037432,579,1161,514,1143,65,18,2021-03-12 13:13:57.905
1393,8406,2021-03-12 13:13:56,1938.5026737967914,578,1161,513,1142,65,19,2021-03-12 13:13:57.939
1394,8406,2021-03-12 13:13:56,1971.9251336898394,577,1164,512,1145,65,19,2021-03-12 13:13:57.972
1395,8406,2021-03-12 13:13:56,2005.3475935828876,581,1168,514,1149,67,19,2021-03-12 13:13:58.005
1396,8406,2021-03-12 13:13:56,2038.7700534759358,580,1170,515,1152,65,18,2021-03-12 13:13:58.039
1397,8406,2021-03-12 13:13:56,2072.192513368984,579,1172,514,1154,65,18,2021-03-12 13:13:58.072
1398,8406,2021-03-12 13:13:56,2105.614973262032,577,1175,512,1158,65,17,2021-03-12 13:13:58.106
