time,seconds_elapsed,lux
1615526020066088200,141.23308813476564,110
1615526020237052000,141.40405200195312,110
1615526020607445800,141.77444580078125,109
1615526020607479000,141.77447900390624,109
1615526020777347800,141.94434790039062,109
1615526020959503000,142.12650317382813,109
1615526021137734000,142.30473388671874,109
1615526021319042800,142.48604272460938,104
1615526021500019200,142.66701928710938,104
1615526021685865000,142.85286499023437,110
1615526021860281600,143.02728149414062,98
1615526022230706700,143.39770678710937,98
1615526022230722600,143.39772265625,98
1615526022402048300,143.56904833984376,100
1615526022762327800,143.92932788085938,102
1615526022762340900,143.9293408203125,102
1615526022939444200,144.1064443359375,101
1615526023122887000,144.28988696289062,102
1615526023306895000,144.47389501953126,102
1615526023482006500,144.64900659179688,101
1615526023840334000,145.007333984375,101
1615526023840347400,145.00734741210937,101
1615526024024205300,145.19120532226563,102
1615526024380762600,145.5477626953125,112
1615526024380776200,145.54777612304687,112
1615526024561911000,145.7289111328125,108
1615526024748631300,145.91563134765624,106
1615526024923493000,146.0904931640625,110
1615526025102705400,146.26970532226562,114
1615526025461887500,146.62888745117186,114
1615526025461900300,146.628900390625,114
1615526025651888000,146.81888818359374,114
1615526025822126300,146.98912622070313,108
1615526026007458300,147.17445825195313,102
1615526026182717000,147.34971704101562,105
1615526026365892900,147.53289282226564,106
1615526026548305700,147.7153056640625,108
1615526026908638700,148.075638671875,103
1615526026908653300,148.0756533203125,103
1615526027273463000,148.44046313476562,103
1615526027273478100,148.44047802734374,103
1615526027443900400,148.610900390625,102
1615526027631340300,148.79834033203124,102
1615526027804331800,148.97133178710936,102
1615526027988441600,149.15544165039063,102
1615526028166115300,149.333115234375,103
1615526028534869500,149.70186938476562,103
1615526028534886100,149.70188623046874,103
1615526028710743800,149.87774389648436,102
1615526028885263600,150.052263671875,102
1615526029245638100,150.41263818359374,103
1615526029245654300,150.412654296875,103
1615526029426984200,150.59398413085938,103
1615526029605971500,150.77297143554688,104
1615526029786749400,150.95374951171874,105
1615526029967722000,151.13472192382812,105
1615526030154093800,151.32109375,103
1615526030336779800,151.50377978515624,104
1615526030508930300,151.67593041992188,104
1615526030699093500,151.86609350585937,104
1615526030867164200,152.0341640625,104
1615526031230995500,152.39799536132813,103
1615526031231008500,152.39800854492188,103
1615526031411596500,152.57859643554687,103
1615526031589849000,152.75684912109375,104
1615526031950392800,153.11739282226563,107
1615526031950409700,153.11740966796876,107
1615526032311707400,153.47870727539063,108
1615526032311723300,153.47872314453124,108
1615526032502009000,153.66900903320314,109
1615526032673368800,153.84036889648436,108
1615526032851184400,154.01818432617188,108
1615526033032991000,154.19999096679686,109
1615526033213176300,154.38017626953126,110
1615526033391952100,154.5589521484375,111
1615526033753689000,154.92068920898438,112
1615526033753719600,154.92071948242187,112
1615526033933847800,155.10084790039062,123
1615526034120262100,155.28726220703126,118
1615526034292959700,155.45995971679687,111
1615526034471287000,155.638287109375,108
1615526034657947100,155.82494702148438,107
1615526034834479900,156.00147998046876,107
1615526035193484800,156.36048486328124,102
1615526035193505000,156.36050512695311,102
1615526035559914500,156.72691455078126,105
1615526035559937300,156.72693725585938,105
1615526035743417000,156.9104169921875,107
1615526035916111600,157.08311157226564,107
1615526036099991600,157.2669914550781,101
1615526036272629500,157.43962939453124,106
1615526036456098600,157.6230986328125,110
1615526036639817500,157.8068173828125,119
1615526036818064400,157.985064453125,121
1615526036995582200,158.16258227539063,122
1615526037365887700,158.5328876953125,120
1615526037365905000,158.53290478515626,120
1615526037537516800,158.70451684570313,120
1615526037716826600,158.88382666015625,120
1615526037894449400,159.06144946289064,118
1615526038078156500,159.24515649414062,118
1615526038256405500,159.42340551757812,118
1615526038440387000,159.60738696289062,118
1615526038616649000,159.78364892578125,118
1615526038975511800,160.14251171875,112
1615526038975525600,160.14252563476563,112
1615526039156408600,160.32340869140626,116
1615526039338759200,160.50575927734374,115
1615526039697627000,160.864626953125,114
1615526039697640400,160.86464038085938,114
1615526039884638700,161.051638671875,120
1615526040057584000,161.22458422851562,121
1615526040237891600,161.4048916015625,120
1615526040416853200,161.58385327148437,116
1615526040788209200,161.95520922851563,119
1615526040788226800,161.95522680664064,119
1615526040957498600,162.12449853515625,119
1615526041141072600,162.30807275390626,118
1615526041317961700,162.4849616699219,118
1615526041501062700,162.66806274414063,118
1615526041681364200,162.8483642578125,119
1615526041860252400,163.02725244140626,118
1615526042221889000,163.38888891601562,122
1615526042221905700,163.38890576171875,122
1615526042403017500,163.570017578125,123
1615526042582166800,163.7491667480469,123
1615526042762321700,163.92932177734374,123
1615526042939961000,164.10696118164063,123
1615526043122917400,164.28991748046874,122
1615526043302960000,164.46996020507814,122
1615526043661939700,164.82893969726564,122
1615526043661955000,164.828955078125,122
1615526044020549000,165.18754907226563,123
1615526044020572200,165.187572265625,123
1615526044211528000,165.37852783203124,122
1615526044380927000,165.54792700195313,123
1615526044562139600,165.7291396484375,123
1615526044750780000,165.91777978515626,123
1615526044923050000,166.09005004882812,123
1615526045283464400,166.45046435546874,124
1615526045283490300,166.450490234375,124
1615526045463486200,166.630486328125,124
1615526045651520300,166.81852026367187,125
1615526045825328000,166.992328125,124
1615526046005385200,167.17238525390624,124
1615526046182376400,167.34937646484374,126
1615526046365743000,167.5327431640625,128
1615526046546276000,167.71327612304688,129
1615526046726241300,167.8932412109375,127
1615526047095322600,168.26232250976562,129
1615526047095352800,168.2623527832031,129
1615526047453309700,168.62030981445312,141
1615526047453333200,168.62033325195313,141
1615526047623739100,168.7907392578125,132
1615526047806764500,168.9737646484375,131
1615526047987289000,169.1542890625,131
1615526048174272000,169.34127197265624,130
1615526048347686100,169.51468603515625,130
1615526048705430300,169.87243017578126,131
1615526048705451300,169.872451171875,131
1615526048885175300,170.05217529296874,131
1615526049075232500,170.242232421875,131
1615526049248920800,170.4159208984375,130
1615526049433689900,170.60068994140624,131
1615526049609146400,170.776146484375,131
1615526049787556000,170.95455615234374,132
1615526050147918300,171.31491845703124,140
1615526050147931100,171.31493115234375,140
1615526050335410700,171.50241064453124,138
1615526050698876000,171.8658759765625,136
1615526050698891800,171.86589184570312,136
1615526050871038200,172.0380380859375,130
1615526051047061000,172.21406103515625,131
1615526051231271000,172.39827099609374,120
1615526051411244000,172.578244140625,111
1615526051587876900,172.754876953125,111
1615526051951264300,173.11826416015626,115
1615526051951279000,173.11827905273438,115
1615526052137940500,173.3049404296875,117
1615526052308418000,173.47541796875,114
1615526052501778400,173.6687783203125,112
1615526052669813200,173.8368132324219,108
1615526052852223700,174.0192236328125,109
1615526053036299000,174.20329907226562,112
1615526053391417000,174.5584169921875,112
1615526053391430000,174.55842993164063,112
1615526053761843200,174.92884326171875,112
1615526053761859300,174.928859375,112
1615526053934444800,175.10144482421876,112
1615526054113633500,175.28063354492187,114
1615526054297951500,175.46495141601562,114
1615526054470856700,175.63785668945312,114
1615526054654420500,175.82142041015624,121
1615526054831223600,175.9982236328125,119
1615526055015008300,176.18200830078126,120
1615526055380281000,176.54728100585936,122
1615526055380301000,176.54730102539062,122
1615526055551809000,176.71880908203124,122
1615526055741787400,176.90878735351563,121
1615526055914126600,177.08112670898439,121
1615526056092319000,177.25931909179687,121
1615526056276099300,177.4430993652344,121
1615526056455787500,177.62278759765624,122
1615526056633346600,177.8003466796875,123
1615526056815890200,177.98289013671874,122
1615526056996717800,178.1637177734375,123
1615526057184447700,178.35144775390626,122
1615526057356901600,178.5239016113281,122
1615526057543397000,178.71039721679688,121
1615526057713823500,178.88082348632813,122
1615526057895184000,179.06218383789061,122
1615526058081713000,179.248712890625,119
1615526058254530600,179.42153051757813,119
1615526058434790700,179.6017907714844,126
1615526058804798700,179.971798828125,113
1615526058804815400,179.9718154296875,113
1615526059155314000,180.32231396484374,110
1615526059155334400,180.32233447265625,110
1615526059338782700,180.50578271484375,111
1615526059519668000,180.68666796875,111
1615526059697059000,180.86405908203125,111
1615526059879574000,181.04657397460937,113
1615526060062258700,181.2292587890625,113
1615526060429733400,181.5967333984375,113
1615526060429755400,181.59675537109376,113
1615526060607656000,181.77465600585938,114
1615526060778353700,181.94535375976562,116
1615526060964844000,182.13184399414064,116
1615526061137228300,182.30422827148436,116
1615526061317998300,182.48499829101561,117
1615526061499642600,182.666642578125,109
1615526061860060000,183.02705981445314,114
1615526061860072400,183.02707250976562,114
1615526062230591200,183.39759130859375,114
1615526062230610400,183.3976103515625,114
1615526062401638400,183.56863842773438,116
1615526062764546600,183.93154663085937,104
1615526062764559000,183.93155908203124,104
1615526062942522400,184.1095224609375,113
1615526063121124000,184.2881240234375,111
1615526063305144800,184.47214477539063,114
1615526063482221000,184.64922094726563,112
1615526063662914300,184.82991430664063,112
1615526063840177200,185.00717724609376,112
1615526064024049000,185.191048828125,120
1615526064202345200,185.36934521484375,113
1615526064562020400,185.72902026367188,117
1615526064562035200,185.72903515625,117
1615526064752009000,185.91900903320314,116
1615526064923154400,186.09015454101564,115
1615526065284681200,186.45168115234375,115
1615526065284696300,186.4516962890625,115
1615526065464934700,186.6319345703125,115
1615526065645318700,186.81231860351562,115
1615526065822209800,186.98920971679686,117
1615526066005907200,187.1729072265625,117
1615526066182528800,187.34952880859376,115
1615526066371255300,187.53825537109375,115
1615526066546749000,187.7137490234375,115
1615526066732760300,187.89976025390624,114
1615526066911574000,188.07857397460938,115
1615526067095260700,188.2622607421875,114
1615526067267028000,188.43402807617187,114
1615526067447369200,188.614369140625,115
1615526067624065000,188.79106494140626,115
1615526067807534800,188.97453491210936,115
1615526067992140000,189.15914013671875,115
1615526068169895200,189.33689526367186,115
1615526068347591000,189.5145908203125,115
1615526068528044500,189.69504443359375,115
1615526068714864400,189.88186450195312,115
1615526068888384000,190.05538403320313,115
1615526069068308200,190.23530810546876,116
1615526069246764800,190.41376489257811,116
1615526069429428700,190.5964287109375,116
1615526069609665800,190.77666577148437,115
1615526069788059100,190.95505908203126,117
1615526070146942200,191.31394213867188,118
1615526070146973400,191.31397338867188,118
1615526070329776400,191.4967763671875,118
1615526070516468700,191.68346875,116
1615526070686793200,191.85379321289062,115
1615526070871562200,192.03856225585938,110
1615526071047429400,192.21442944335936,119
1615526071229551400,192.39655126953124,109
1615526071598402300,192.76540234375,110
1615526071598421000,192.7654208984375,110
1615526071773713200,192.94071313476562,110
1615526071951966200,193.11896630859374,111
1615526072130586000,193.2975861816406,111
1615526072488577800,193.65557788085937,112
1615526072488590600,193.65559057617187,112
1615526072678761200,193.84576123046875,112
1615526072850921500,194.01792138671874,112
1615526073211823900,194.37882397460936,111
1615526073211837400,194.37883740234375,111
1615526073399153000,194.56615283203126,106
1615526073762570800,194.92957080078125,112
1615526073762587000,194.9295869140625,112
1615526073933360000,195.10036010742186,109
1615526074291771100,195.45877124023437,110
1615526074291784200,195.4587841796875,110
1615526074475201800,195.64220190429688,113
1615526074651083300,195.8180832519531,113
1615526074831649800,195.99864990234374,113
1615526075016837000,196.18383715820312,112
1615526075200856000,196.36785595703125,112
1615526075378024400,196.5450244140625,109
1615526075563501800,196.73050170898438,109
1615526075731767300,196.89876733398438,112
1615526075916050400,197.0830505371094,114
1615526076098966300,197.26596630859376,119
1615526076455358200,197.62235815429688,109
1615526076455370800,197.62237084960938,109
1615526076633651200,197.80065112304686,109
1615526076992832800,198.1598327636719,113
1615526076992845800,198.159845703125,113
1615526077353396500,198.520396484375,113
1615526077353410800,198.52041088867188,113
1615526077536829700,198.70382958984376,114
1615526077896129800,199.0631298828125,115
1615526077896142000,199.06314208984375,115
1615526078085913300,199.25291333007812,116
1615526078434427000,199.6014270019531,115
1615526078434441500,199.60144140625,115
1615526078618110200,199.78511010742187,115
1615526078801176600,199.96817651367186,114
1615526078974993700,200.14199365234376,113
1615526079156234000,200.32323388671875,113
1615526079342961000,200.5099609375,113
1615526079515452400,200.6824523925781,112
1615526079702372000,200.8693720703125,112
1615526080066977000,201.23397705078125,110
1615526080067000300,201.23400024414062,110
1615526080238174700,201.4051748046875,111
1615526080428530700,201.59553076171875,111
1615526080596795100,201.76379516601563,111
1615526080780198100,201.9471982421875,111
1615526080963700700,202.13070068359374,110
1615526081317619000,202.48461889648436,110
1615526081317638400,202.48463842773438,110
1615526081689843500,202.8568435058594,110
1615526081689888000,202.85688793945312,110
1615526082037941800,203.20494165039062,117
1615526082037954000,203.2049541015625,117
1615526082225625900,203.3926259765625,118
1615526082398248200,203.56524829101562,116
1615526082581683700,203.74868359375,117
1615526082769365200,203.936365234375,119
1615526083299420200,204.46642016601564,118
1615526083299451600,204.46645166015625,118
1615526083299500000,204.4665,118
1615526083479619600,204.64661962890625,116
1615526083669903000,204.83690307617186,116
1615526083841149700,205.00814965820314,111
1615526084023429000,205.19042919921876,113
1615526084205231600,205.37223168945312,117
1615526084382067000,205.54906689453125,119
1615526084742422500,205.90942260742187,115
1615526084742435000,205.90943505859374,115
1615526085100975000,206.26797509765626,112
1615526085100988000,206.26798779296874,112
1615526085285052400,206.45205249023437,113
1615526085464928300,206.63192822265626,113
1615526085641735400,206.8087353515625,114
1615526085823262200,206.99026220703124,114
1615526086005814300,207.17281420898436,114
1615526086191954000,207.35895385742188,111
1615526086363433000,207.53043286132814,105
1615526086546006500,207.71300659179687,106
1615526086732533000,207.89953295898437,101
1615526086903064600,208.07006469726562,108
1615526087090806500,208.257806640625,109
1615526087263331000,208.4303310546875,112
1615526087446955300,208.61395532226564,112
1615526087633396000,208.80039599609376,114
1615526087807848400,208.9748483886719,112
1615526088169873200,209.336873046875,108
1615526088169890000,209.33689013671875,108
1615526088356328400,209.52332836914061,109
1615526088529680600,209.6966806640625,106
1615526088888198700,210.05519873046876,107
1615526088888211500,210.05521142578124,107
1615526089065485600,210.23248559570314,107
1615526089246317800,210.41331787109374,108
1615526089429205200,210.59620532226563,113
1615526089613377500,210.78037744140624,105
1615526089794728700,210.96172875976563,108
1615526090146322200,211.313322265625,107
1615526090146337500,211.31333764648437,107
1615526090331803000,211.4988029785156,108
1615526090506637300,211.67363720703125,108
1615526090688159700,211.85515966796876,108
1615526090876828000,212.04382788085937,108
1615526091049101000,212.21610107421876,109
1615526091420688400,212.5876884765625,109
1615526091420708900,212.587708984375,109
1615526091767963400,212.93496337890625,111
1615526091767978800,212.9349787597656,111
1615526091960141000,213.12714111328125,109
1615526092128492500,213.29549243164064,109
1615526092311927600,213.47892749023438,110
1615526092495529200,213.662529296875,110
1615526092850756400,214.01775634765625,111
1615526092850772000,214.01777197265625,111
1615526093221309700,214.38830981445312,111
1615526093221333800,214.38833374023437,111
1615526093392849000,214.5598488769531,111
1615526093572394500,214.73939453125,111
1615526093750273000,214.91727294921876,111
1615526093933636400,215.10063623046875,111
1615526094111986000,215.27898583984376,111
1615526094295826400,215.46282641601562,111
1615526094474582800,215.64158276367186,111
1615526094830912000,215.997912109375,118
1615526094830926300,215.99792626953126,118
1615526095014435800,216.18143579101562,117
1615526095201200000,216.3682001953125,115
1615526095371479000,216.53847900390625,114
1615526095552848400,216.71984838867186,113
1615526095742881500,216.90988159179688,112
1615526095914808600,217.08180859375,112
1615526096284476700,217.4514765625,112
1615526096284517600,217.451517578125,112
1615526096456009000,217.62300903320312,111
1615526096642313200,217.80931323242189,109
1615526096814169600,217.98116967773439,108
1615526097003232000,218.17023193359375,120
1615526097174790700,218.34179077148437,115
1615526097354002700,218.52100268554688,109
1615526097536971000,218.70397094726562,110
1615526097899276000,219.06627612304686,107
1615526097899291100,219.066291015625,107
1615526098085947000,219.25294677734374,106
1615526098257469200,219.42446923828126,108
1615526098618733300,219.7857333984375,108
1615526098618770200,219.78577026367188,108
1615526098798261000,219.96526098632813,109
1615526098984713000,220.151712890625,110
1615526099162467300,220.32946728515626,107
1615526099524457700,220.69145776367188,108
1615526099524472600,220.69147265625,108
1615526099887802000,221.05480200195314,110
1615526099887820500,221.05482055664064,110
1615526100059413200,221.22641333007812,108
1615526100236359700,221.40335961914062,106
1615526100419512800,221.58651293945312,109
1615526100786487000,221.95348706054688,116
1615526100786504200,221.95350415039061,116
1615526100958070300,222.1250703125,116
1615526101327627000,222.494626953125,117
1615526101327648000,222.49464794921874,117
1615526101497414100,222.6644140625,115
1615526101686112500,222.85311254882814,104
1615526101861501000,223.0285009765625,105
1615526102039883500,223.20688354492188,110
1615526102224557300,223.39155737304688,107
1615526102400343300,223.56734326171875,105
1615526102758678000,223.92567797851564,104
1615526102758692400,223.9256923828125,104
1615526102942201000,224.109201171875,102
1615526103128677000,224.29567700195312,104
1615526103299854000,224.46685400390626,105
1615526103480380000,224.6473798828125,107
1615526103664162000,224.831162109375,106
1615526103839698400,225.00669848632813,106
1615526104025435000,225.19243481445312,107
1615526104391121700,225.55812158203125,105
1615526104391140400,225.55814038085938,105
1615526104560411000,225.72741088867187,103
1615526104752431600,225.919431640625,103
1615526104920750300,226.08775024414064,101
1615526105101171200,226.26817114257813,101
1615526105282210600,226.44921044921875,100
1615526105465263400,226.6322634277344,100
1615526105651453200,226.818453125,100
1615526105822122500,226.98912255859375,101
1615526106192254000,227.35925390625,102
1615526106192284700,227.35928466796875,102
1615526106362409200,227.5294091796875,102
1615526106545112800,227.71211279296875,102
1615526106722881500,227.88988159179686,102
1615526106906415400,228.07341528320313,102
1615526107270763300,228.43776318359374,102
1615526107270777300,228.43777734375,102
1615526107444902100,228.61190209960938,102
1615526107633211600,228.80021166992188,102
1615526107807022300,228.97402221679687,102
1615526107988962000,229.15596215820312,102
1615526108164046300,229.33104638671875,102
1615526108345558300,229.51255834960938,102
1615526108532511000,229.69951098632814,102
1615526108704677000,229.87167700195312,102
1615526108885948000,230.05294799804688,106
1615526109254888700,230.421888671875,107
1615526109254911700,230.42191186523436,107
1615526109425502700,230.59250268554686,106
1615526109605334500,230.77233447265624,106
1615526109788625400,230.95562548828124,107
1615526109965916700,231.13291674804688,106
1615526110147163400,231.31416333007812,106
1615526110509138200,231.67613818359376,107
1615526110509153500,231.67615356445313,107
1615526110686499300,231.85349926757812,107
1615526110866759200,232.03375927734376,107
1615526111049928400,232.21692846679687,106
1615526111407575000,232.57457495117188,109
1615526111407614000,232.57461401367186,109
1615526111591037000,232.75803686523437,111
1615526111769771500,232.936771484375,119
1615526111953212000,233.1202119140625,113
1615526112131860700,233.29886083984374,111
1615526112317807600,233.4848076171875,112
1615526112680450600,233.84745043945313,109
1615526112680517600,233.847517578125,109
1615526112852711700,234.01971166992186,110
1615526113028779300,234.195779296875,112
1615526113213426400,234.38042651367186,113
1615526113393102300,234.56010229492188,113
1615526113569489400,234.73648950195312,114
1615526113749622000,234.9166220703125,113
1615526114121494500,235.28849462890625,120
1615526114121529900,235.28852978515624,120
1615526114291931400,235.4589313964844,118
1615526114483399200,235.65039916992188,116
1615526114653702400,235.8207023925781,108
1615526114830563300,235.99756323242187,111
1615526115012039000,236.17903881835937,114
1615526115374157800,236.54115771484376,113
1615526115374171000,236.5411708984375,113
1615526115743528000,236.91052783203125,112
1615526115743545300,236.91054541015626,112
1615526115914544400,237.08154443359376,111
1615526116100693200,237.267693359375,109
1615526116273328400,237.44032836914062,111
1615526116452482800,237.61948291015625,108
1615526116633454800,237.80045483398436,107
1615526116813844200,237.98084423828124,110
1615526117001489700,238.16848974609374,108
1615526117183113200,238.35011328125,109
1615526117536995600,238.70399560546875,107
1615526117537012700,238.7040126953125,107
1615526117723305000,238.89030493164063,107
1615526117893744400,239.06074438476563,107
1615526118075020300,239.24202026367186,107
1615526118257774600,239.42477465820312,105
1615526118434601700,239.60160180664062,106
1615526118795476700,239.96247680664064,105
1615526118795491800,239.96249194335937,105
1615526118984619300,240.15161938476564,103
1615526119155207000,240.32220703125,102
1615526119347320800,240.51432080078126,102
1615526119515252700,240.68225268554687,102
1615526119699016700,240.8660166015625,102
1615526119882722000,241.04972216796875,101
1615526120237997000,241.4049970703125,102
1615526120238011100,241.40501123046874,102
1615526120608448800,241.77544873046875,101
1615526120608467200,241.77546728515625,101
1615526120782113500,241.94911352539063,101
1615526120959507000,242.1265068359375,101
1615526121140323600,242.30732348632813,100
1615526121320426800,242.4874267578125,101
1615526121499565300,242.6665654296875,104
1615526121683306500,242.85030639648437,104
1615526122047544800,243.214544921875,103
1615526122047569700,243.21456958007812,103
1615526122409970700,243.576970703125,103
1615526122409985800,243.57698583984376,103
1615526122578597600,243.74559765625,104
1615526122941993700,244.10899365234374,106
1615526122942024200,244.10902416992187,106
1615526123122384000,244.2893837890625,104
1615526123301118700,244.46811865234375,103
1615526123662946300,244.8299462890625,105
1615526123662966800,244.829966796875,105
1615526123850210300,245.01721020507813,107
1615526124020176600,245.1871767578125,111
1615526124212640800,245.37964086914062,110
1615526124380142000,245.54714208984376,106
1615526124563758800,245.7307587890625,108
1615526124747296300,245.91429614257814,109
1615526125103440100,246.27044018554687,108
1615526125103452700,246.27045263671874,108
1615526125469475800,246.63647583007813,109
1615526125469489000,246.63648901367188,109
1615526125641491500,246.80849145507813,109
1615526126004083500,247.17108349609376,110
1615526126004102400,247.17110229492187,110
1615526126185545500,247.35254541015624,101
1615526126364197400,247.531197265625,110
1615526126542507500,247.70950756835938,111
1615526127092667000,248.2596669921875,109
1615526127092684300,248.25968432617188,109
1615526127092705000,248.259705078125,109
1615526127263192300,248.4301923828125,109
1615526127453155000,248.62015502929688,110
1615526127623501000,248.7905009765625,109
1615526127806738400,248.97373852539062,108
1615526127987483400,249.1544833984375,107
1615526128167126300,249.33412622070313,112
1615526128527455500,249.69445556640625,105
1615526128527468500,249.69446850585936,105
1615526129078664000,250.24566381835936,101
1615526129078681600,250.245681640625,101
1615526129078752800,250.24575268554688,101
1615526129245403600,250.41240356445311,103
1615526129428761900,250.59576196289063,106
1615526129612531500,250.77953149414063,101
1615526129967604500,251.1346044921875,109
1615526129967616300,251.1346162109375,109
1615526130146336500,251.31333642578124,108
1615526130326224000,251.49322387695312,106
1615526130517054500,251.68405444335937,106
1615526130686532600,251.85353271484374,105
1615526130867881200,252.03488110351563,106
1615526131046992600,252.21399267578124,105
1615526131228429000,252.39542895507813,105
1615526131408431600,252.575431640625,105
1615526131777302300,252.94430224609374,105
1615526131777321200,252.9443212890625,105
1615526132140001500,253.30700146484375,107
1615526132140021800,253.30702172851562,107
1615526132317923800,253.484923828125,109
1615526132491623000,253.65862280273439,112
1615526132675344600,253.8423447265625,113
1615526133031232000,254.19823193359375,110
1615526133031245800,254.19824584960938,110
1615526133218951000,254.38595092773437,108
1615526133580344000,254.74734399414064,107
1615526133580373500,254.74737353515624,107
1615526133756372000,254.9233720703125,106
1615526133937642000,255.10464208984374,104
1615526134113620000,255.28061987304687,104
1615526134290677500,255.45767749023437,104
1615526134472085500,255.63908544921875,103
1615526134658042000,255.8250419921875,104
1615526134832566500,255.99956640625,107
1615526135020427800,256.187427734375,108
1615526135194355200,256.3613552246094,107
1615526135380791000,256.547791015625,107
1615526135551296300,256.71829614257814,117
1615526135732780000,256.8997800292969,130
1615526135915119900,257.08211987304685,117
1615526136455550700,257.62255078125,106
1615526136455589600,257.6225895996094,106
1615526136455644700,257.6226447753906,106
1615526136822598100,257.98959814453127,105
1615526136822625500,257.98962548828126,105
1615526136992662300,258.1596623535156,100
1615526137182865000,258.3498649902344,102
1615526137356998100,258.523998046875,102
1615526137539860700,258.7068608398437,101
1615526137721033200,258.888033203125,102
1615526137895275000,259.06227490234374,103
1615526138074162200,259.241162109375,103
1615526138254054100,259.42105419921876,103
1615526138445248300,259.61224829101565,104
1615526138614392300,259.7813923339844,104
1615526138795786000,259.9627858886719,105
1615526138974928000,260.14192797851564,106
1615526139155748600,260.3227485351562,106
1615526139337193500,260.504193359375,106
1615526139515406000,260.6824060058594,105
1615526139875692500,261.0426926269531,102
1615526139875707600,261.0427077636719,102
1615526140059424000,261.2264240722656,103
1615526140240271600,261.40727172851564,104
1615526140416182500,261.5831826171875,104
1615526140597491000,261.76449096679687,104
1615526140958589400,262.1255893554688,103
1615526140958602000,262.12560205078125,103
1615526141136850000,262.3038498535156,103
1615526141497445000,262.6644450683594,101
1615526141497457700,262.66445776367186,101
1615526141857609500,263.024609375,95
1615526141857622500,263.02462255859376,95
1615526142041331200,263.2083312988281,96
1615526142219091000,263.3860910644531,95
1615526142399582700,263.5665827636719,95
1615526142582513000,263.7495129394531,96
1615526142768439000,263.93543896484374,99
1615526143131114000,264.29811401367186,96
1615526143131134200,264.29813427734376,96
1615526143299200500,264.46620043945313,98
1615526143481663700,264.64866381835935,98
1615526143661493000,264.82849291992187,99
1615526143843043300,265.01004321289065,96
1615526144021909200,265.1889091796875,95
1615526144205678800,265.37267895507813,95
1615526144383178500,265.55017846679686,96
1615526144566956800,265.7339567871094,97
1615526144750330000,265.917330078125,98
1615526144924220400,266.09122045898437,99
1615526145104246300,266.2712463378906,98
1615526145281386200,266.44838623046877,97
1615526145465779200,266.632779296875,97
1615526145831556600,266.998556640625,97
1615526145831572500,266.9985725097656,97
1615526146007458800,267.1744587402344,98
1615526146373089500,267.54008959960936,97
1615526146373112000,267.5401120605469,97
1615526146542579200,267.7095791015625,97
1615526146724096800,267.8910966796875,96
1615526146902980000,268.06997998046876,97
1615526147083712300,268.2507121582031,98
1615526147265584400,268.43258447265623,97
1615526147450962400,268.6179624023438,97
1615526147633070300,268.8000703125,97
1615526147995710500,269.16271044921876,97
1615526147995738400,269.16273828125,97
1615526148163913500,269.33091357421876,99
1615526148525411000,269.6924111328125,99
1615526148525432000,269.69243212890626,99
1615526148712265000,269.87926489257814,100
1615526148884791300,270.05179125976565,104
1615526149249535700,270.4165356445312,99
1615526149249557500,270.4165576171875,99
1615526149615405300,270.7824052734375,108
1615526149615425800,270.78242578125,108
1615526149785451500,270.9524514160156,102
1615526149968979700,271.1359797363281,103
1615526150146045200,271.3130451660156,104
1615526150332783600,271.49978369140626,104
1615526150509773600,271.6767736816406,103
1615526150872291000,272.039291015625,104
1615526150872306400,272.0393063964844,104
1615526151230325800,272.39732568359375,103
1615526151230344700,272.3973447265625,103
1615526151410223400,272.5772233886719,104
1615526151596162300,272.7631623535156,104
1615526151771558700,272.93855859375,104
1615526151949669400,273.11666943359376,100
1615526152309712100,273.4767121582031,106
1615526152309724700,273.476724609375,106
1615526152489954000,273.6569541015625,107
1615526152668284400,273.8352844238281,108
1615526152852377900,274.0193779296875,109
1615526153032255000,274.1992548828125,112
1615526153209444000,274.3764440917969,110
1615526153390560000,274.55756005859377,108
1615526153574281000,274.7412810058594,114
1615526153749467000,274.916466796875,116
1615526153937495000,275.1044951171875,114
1615526154122182700,275.2891826171875,110
1615526154294438400,275.4614384765625,113
1615526154480326100,275.647326171875,109
1615526154651631900,275.8186318359375,107
1615526154830780400,275.9977805175781,97
1615526155011616800,276.17861669921876,95
1615526155192134100,276.35913403320313,94
1615526155375115800,276.54211572265626,108
1615526155739034400,276.90603442382815,102
1615526155739058200,276.90605810546873,102
1615526155911664400,277.07866430664063,102
1615526156101740000,277.2687399902344,102
1615526156273655300,277.4406552734375,101
1615526156453517600,277.620517578125,103
1615526156643283200,277.810283203125,104
1615526156814720500,277.9817204589844,106
1615526157176406300,278.34340625,104
1615526157176420400,278.3434204101562,104
1615526157725552600,278.892552734375,104
1615526157725572400,278.892572265625,104
1615526157725598200,278.89259814453123,104
1615526157893753900,279.06075390625,105
1615526158078515200,279.2455151367187,105
1615526158261228800,279.4282287597656,106
1615526158441865000,279.6088649902344,105
1615526158618715600,279.78571557617187,105
1615526158805376300,279.9723762207031,104
1615526159164859000,280.33185888671875,103
1615526159164898300,280.3318981933594,103
1615526159335396400,280.50239624023436,102
1615526159519077400,280.6860773925781,102
1615526159695524900,280.86252490234375,102
1615526159877082000,281.04408203125,102
1615526160057149000,281.22414892578126,103
1615526160243458600,281.4104584960937,112
1615526160426765300,281.5937653808594,120
1615526160596306000,281.7633059082031,120
1615526160788430000,281.95543017578126,120
1615526160956567800,282.12356787109377,120
