,Unnamed: 0,Pin Code,Video Timestamp,Time Passed,X-Coord (Both),Y-Coord (Both),X-Coord (Head),Y-Coord (Head),X-Coord (Eye),Y-Coord (Eye),Current Timestamp,Accelerometer_y,Accelerometer_z,Accelerometer_x,Barometer_relativeAltitude,Barometer_pressure,Gravity_y,Gravity_z,Gravity_x,Gyroscope_y,Gyroscope_z,Gyroscope_x,Light_lux,Magnetometer_y,Magnetometer_z,Magnetometer_x,Orientation_qy,Orientation_qx,Orientation_yaw,Orientation_qw,Orientation_qz,Orientation_roll,Orientation_pitch
1085,1085,6462,2021-03-12 13:13:28,233.95721925133685,504,1015,437,994,67,21,2021-03-12 13:13:28.234,-0.4066677093505859,1.078394889831543,0.499849796295166,-0.8032512664794922,1010.36279296875,9.538152694702148,2.278275966644287,-0.05572539567947388,0.02450108155608177,-0.06604639440774918,0.05539375171065331,107.0,59.27999877929688,-37.5,-30.0,-0.1515180021524429,0.6007350087165833,0.525115430355072,0.7599859833717346,-0.1964139938354492,0.02445458248257637,-1.336254119873047
1086,1086,6462,2021-03-12 13:13:28,267.379679144385,504,1015,435,994,69,21,2021-03-12 13:13:28.267,-0.1987123489379883,0.6496574878692627,0.5072703361511229,-0.8428840637207031,1010.367431640625,9.540887832641602,2.266480207443237,-0.0679343044757843,-0.05539375171065331,-0.05539375171065331,-0.05326322466135025,107.0,59.34000015258789,-37.55999755859375,-30.05999946594239,-0.1526930034160614,0.6009380221366882,0.5355654358863831,0.7590159773826599,-0.19862300157547,0.02996451035141945,-1.337457537651062
1087,1087,6462,2021-03-12 13:13:28,300.8021390374332,504,1015,436,993,68,22,2021-03-12 13:13:28.301,-0.5744514465332031,1.127415418624878,0.7053148150444031,-0.8428840637207031,1010.367431640625,9.538342475891113,2.27713942527771,-0.06965426355600357,0.03941478580236435,-0.06817692518234253,0.01278317347168922,107.0,59.34000015258789,-37.79999923706055,-30.17999839782715,-0.1530649960041046,0.6003909707069397,0.5379877090454102,0.7591559886932373,-0.1994560062885284,0.03057895787060261,-1.336337804794312
1088,1088,6462,2021-03-12 13:13:28,334.22459893048125,506,1013,440,991,66,22,2021-03-12 13:13:28.334,-0.2014312744140625,0.938251256942749,0.008263379335403442,-0.8428840637207031,1010.367431640625,9.538818359375,2.274767398834229,-0.08128653466701508,0.01491370238363743,-0.02237055450677872,-0.004261057823896408,107.0,59.34000015258789,-38.15999984741211,-30.17999839782715,-0.1536899954080581,0.6003320217132568,0.5464909672737122,0.758637011051178,-0.2011210024356842,0.03571880236268044,-1.336546421051025
1089,1089,6462,2021-03-12 13:13:28,367.64705882352933,505,1015,438,994,67,21,2021-03-12 13:13:28.368,-0.3331995010375977,0.8326728343963623,0.5339041948318481,-0.8428840637207031,1010.367431640625,9.536510467529297,2.2845778465271,-0.07541457563638687,-0.04261057823896408,-0.0511326938867569,-0.05539375171065331,103.0,59.27999877929688,-38.27999877929688,-30.17999839782715,-0.1545860022306443,0.59968501329422,0.5464073419570923,0.7587329745292664,-0.2019969969987869,0.03299830853939056,-1.335534811019898
1090,1090,6462,2021-03-12 13:13:28,401.06951871657753,504,1014,435,992,69,22,2021-03-12 13:13:28.401,-0.5182323455810547,1.467262506484985,0.2872174084186554,-0.8428840637207031,1010.367431640625,9.534795761108398,2.291634082794189,-0.07772475481033325,0.008522115647792816,-0.06072007492184639,0.09374327212572098,103.0,59.21999740600586,-38.57999801635742,-30.17999839782715,-0.1545159965753555,0.5994030237197876,0.5475958585739136,0.7589039802551271,-0.2022439986467361,0.03390374034643173,-1.33478569984436
1091,1091,6462,2021-03-12 13:13:28,434.4919786096256,503,1014,436,992,67,22,2021-03-12 13:13:28.434,-0.1819210052490234,0.4293274879455566,0.2560648620128632,-0.8428840637207031,1010.367431640625,9.538461685180664,2.27612042427063,-0.08487945050001144,-0.08096009492874147,-0.03089267015457153,-0.04900216311216354,103.0,59.15999984741211,-38.81999969482422,-30.17999839782715,-0.1550450026988983,0.5999259948730469,0.5530292391777039,0.7581419944763184,-0.2031480073928833,0.03727401047945023,-1.336389899253845
1092,1092,6462,2021-03-12 13:13:28,467.9144385026737,505,1011,440,989,65,22,2021-03-12 13:13:28.468,-0.3006572723388672,0.9710171222686768,0.3820679187774658,-0.8428840637207031,1010.367431640625,9.537487030029297,2.280308723449707,-0.08159560710191728,0.04474110901355743,-0.05219795927405357,0.008522115647792816,103.0,59.09999847412109,-38.87999725341797,-30.11999893188477,-0.1549870073795319,0.5997629761695862,0.5510907769203186,0.7583479881286621,-0.202904000878334,0.03576743975281715,-1.335962533950806
1093,1093,6462,2021-03-12 13:13:28,501.3368983957219,504,1012,439,990,65,22,2021-03-12 13:13:28.501,-0.3029937744140625,0.6688535213470459,0.2332658916711808,-0.8428840637207031,1010.367431640625,9.535035133361816,2.290379762649536,-0.08602248132228851,-0.04474110901355743,-0.02343581803143024,-0.09800432622432707,103.0,59.03999710083008,-39.0,-30.05999946594239,-0.1550749987363815,0.5993120074272156,0.5540298223495483,0.7585039734840393,-0.2035849988460541,0.03754052892327309,-1.334890246391296
1094,1094,6462,2021-03-12 13:13:28,534.75935828877,504,1010,438,988,66,22,2021-03-12 13:13:28.535,-0.4058666229248047,1.09424877166748,0.5757957100868225,-0.8428840637207031,1010.367431640625,9.532563209533693,2.300729274749756,-0.08378726989030838,0.02769687585532665,-0.06711166352033615,-0.01704423129558563,103.0,58.97999954223633,-39.0,-30.0,-0.1549730002880096,0.5988979935646057,0.55265212059021,0.7588739991188049,-0.2035019993782043,0.03640161082148552,-1.333814144134522
1095,1095,6462,2021-03-12 13:13:28,568.1818181818181,504,1009,439,987,65,22,2021-03-12 13:13:28.568,-0.388005256652832,1.218980550765991,0.2537846565246582,-0.8428840637207031,1010.367431640625,9.529067039489746,2.314861059188843,-0.09217603504657744,-0.02343581803143024,-0.03302319720387459,-0.02663161233067513,103.0,58.91999816894531,-38.93999862670898,-30.05999946594239,-0.154679998755455,0.5983719825744629,0.5565540790557861,0.7591869831085205,-0.2041050046682358,0.03979822620749474,-1.332300424575806
1096,1096,6462,2021-03-12 13:13:28,601.6042780748662,504,1008,439,985,65,23,2021-03-12 13:13:28.602,-0.3145923614501953,1.111794948577881,0.3704351782798767,-0.8428840637207031,1010.367431640625,9.527480125427246,2.321490287780762,-0.08911649882793428,-0.06817692518234253,-0.04474110901355743,-0.02556634694337845,103.0,58.91999816894531,-38.87999725341797,-30.05999946594239,-0.1549060046672821,0.5980309844017029,0.5557540059089661,0.7593590021133423,-0.2042919993400573,0.03836878761649132,-1.331616401672363
1097,1097,6462,2021-03-12 13:13:28,635.0267379679143,503,1009,437,986,66,23,2021-03-12 13:13:28.635,-0.3591022491455078,1.337388277053833,0.3364693522453308,-0.6235752105712891,1010.341064453125,9.5241060256958,2.335317134857178,-0.08866948634386063,0.006391586735844612,-0.04474110901355743,0.01278317347168922,103.0,58.91999816894531,-38.81999969482422,-30.17999839782715,-0.1546950042247772,0.597495973110199,0.5550670623779297,0.7598239779472351,-0.2042890042066574,0.03795069828629494,-1.330168485641479
1098,1098,6462,2021-03-12 13:13:28,668.4491978609625,504,1010,439,989,65,21,2021-03-12 13:13:28.668,-0.3411331176757812,0.8921630382537842,0.3671472668647766,-0.6235752105712891,1010.341064453125,9.525290489196776,2.330432415008545,-0.09061697125434877,-0.02343581803143024,-0.02024002373218536,0.01704423129558563,103.0,58.91999816894531,-38.7599983215332,-30.23999977111816,-0.1548160016536712,0.5976729989051819,0.5564439296722412,0.7596060037612915,-0.2044920027256012,0.0388646088540554,-1.330675721168518
1099,1099,6462,2021-03-12 13:13:28,701.8716577540108,503,1009,437,987,66,22,2021-03-12 13:13:28.702,-0.2509899139404297,1.072661399841309,0.5454274415969849,-0.6235752105712891,1010.341064453125,9.526126861572266,2.327105045318604,-0.08693784475326538,0.02237055450677872,-0.05858954414725304,0.02982740476727486,103.0,58.97999954223633,-38.63999938964844,-30.17999839782715,-0.1549970060586929,0.5977680087089539,0.5549728870391846,0.7595300078392029,-0.2043559998273849,0.03734143078327179,-1.331034660339356
1100,1100,6462,2021-03-12 13:13:28,735.2941176470587,503,1011,437,989,66,22,2021-03-12 13:13:28.735,-0.3434944152832031,0.6625809669494629,0.3845667243003845,-0.6235752105712891,1010.341064453125,9.5276517868042,2.320594310760498,-0.09367123991250992,-0.04048004746437073,-0.05326322466135025,-0.03941478580236435,105.0,58.97999954223633,-38.52000045776367,-30.17999839782715,-0.1550379991531372,0.5980349779129028,0.5586727857589722,0.7591909766197205,-0.204803004860878,0.04034329205751419,-1.331690192222595
1101,1101,6462,2021-03-12 13:13:28,768.7165775401068,502,1010,437,988,65,22,2021-03-12 13:13:28.769,-0.413548469543457,1.258693695068359,0.3428562879562378,-0.6235752105712891,1010.341064453125,9.525879859924316,2.327820539474488,-0.095056414604187,-0.03621899336576462,-0.02982740476727486,0.03302319720387459,105.0,58.97999954223633,-38.39999771118164,-30.05999946594239,-0.1550489962100983,0.5977240204811096,0.5595992803573608,0.7593579888343811,-0.2050849944353104,0.04081226512789726,-1.330928802490234
1102,1102,6462,2021-03-12 13:13:28,802.1390374331551,500,1011,434,989,66,22,2021-03-12 13:13:28.802,-0.2660980224609375,1.075742483139038,0.3938266038894653,-0.6235752105712891,1010.341064453125,9.526869773864746,2.324023962020874,-0.0885658785700798,-0.04580637067556381,-0.03621899336576462,-0.01278317347168922,105.0,59.03999710083008,-38.21999740600586,-29.93999862670898,-0.1554529964923858,0.5977810025215149,0.5573309659957886,0.7592539787292479,-0.2049980014562607,0.03809041902422905,-1.331353902816772
1103,1103,6462,2021-03-12 13:13:28,835.5614973262033,501,1011,434,991,67,20,2021-03-12 13:13:28.836,-0.44451904296875,1.05216646194458,0.624836266040802,-0.6235752105712891,1010.341064453125,9.528120040893556,2.318869590759277,-0.08973214775323868,0.03089267015457153,-0.04261057823896408,0.02876213937997818,105.0,59.03999710083008,-38.15999984741211,-29.8799991607666,-0.1553059965372086,0.5980389714241028,0.5573816895484924,0.7591369748115541,-0.2047919929027557,0.03867720812559128,-1.331892013549805
1104,1104,6462,2021-03-12 13:13:28,868.9839572192512,500,1010,435,989,65,21,2021-03-12 13:13:28.869,-0.3854618072509766,1.003341913223267,0.3099212646484375,-0.6235752105712891,1010.341064453125,9.531311988830566,2.305444717407227,-0.09564020484685898,-0.06817692518234253,-0.02343581803143024,-0.009587380103766918,105.0,59.09999847412109,-38.04000091552734,-29.81999969482422,-0.155456006526947,0.5985720157623291,0.5608830451965332,0.7585859894752502,-0.2051600068807602,0.04146071895956993,-1.333271503448486
1105,1105,6462,2021-03-12 13:13:28,902.4064171122993,499,1012,433,991,66,21,2021-03-12 13:13:28.902,-0.3406648635864258,0.928760290145874,0.5456773638725281,-0.6235752105712891,1010.341064453125,9.529610633850098,2.312988758087158,-0.08239932358264923,-0.037284255027771,-0.037284255027771,-0.02556634694337845,105.0,59.15999984741211,-38.04000091552734,-29.8799991607666,-0.1559579968452454,0.5981199741363525,0.5554226636886597,0.7589079737663269,-0.2049070000648499,0.03560955077409744,-1.332534909248352
1106,1106,6462,2021-03-12 13:13:28,935.8288770053476,499,1011,435,989,64,22,2021-03-12 13:13:28.936,-0.4942417144775391,1.136119842529297,0.465235710144043,-0.6235752105712891,1010.341064453125,9.529958724975586,2.311530590057373,-0.08336056768894196,-0.08948221802711487,-0.04687163606286049,-0.01704423129558563,105.0,59.15999984741211,-38.04000091552734,-29.93999862670898,-0.1559700071811676,0.5981789827346802,0.5559623837471008,0.7588430047035217,-0.2049670070409775,0.0360473096370697,-1.332685470581055
1107,1107,6462,2021-03-12 13:13:28,969.2513368983957,498,1012,431,991,67,21,2021-03-12 13:13:28.969,-0.3147172927856445,0.5610897541046143,0.2351384162902832,-0.6235752105712891,1010.341064453125,9.527605056762695,2.321529150009156,-0.07352978736162186,-0.04474110901355743,0.02024002373218536,-0.06711166352033615,105.0,59.15999984741211,-38.09999847412109,-30.0,-0.156699001789093,0.5975620150566101,0.5532158613204956,0.7590810060501099,-0.2053280025720597,0.03166241198778152,-1.33167028427124
1108,1108,6462,2021-03-12 13:13:28,1002.6737967914438,497,1011,432,990,65,21,2021-03-12 13:13:29.003,-0.355931282043457,0.9123611450195312,0.3888042271137238,-0.5548763275146484,1010.3330078125,9.525723457336426,2.329387903213501,-0.06917831301689148,-0.02450108155608177,-0.05219795927405357,-0.01917476020753384,107.0,59.15999984741211,-38.21999740600586,-30.0,-0.1567929983139038,0.5972020030021667,0.5513269901275635,0.7593600153923035,-0.2052730023860931,0.02968933805823326,-1.330861330032349
1109,1109,6462,2021-03-12 13:13:28,1036.0962566844921,497,1011,431,990,66,21,2021-03-12 13:13:29.036,-0.3747634887695313,1.169838190078735,0.271012544631958,-0.5548763275146484,1010.3330078125,9.525402069091797,2.330484628677368,-0.0758851170539856,0.01491370238363743,-0.03089267015457153,0.02130528911948204,107.0,58.97999954223633,-38.39999771118164,-30.11999893188477,-0.15658800303936,0.5972089767456055,0.5543290972709656,0.7593160271644592,-0.2055709958076477,0.03255044668912888,-1.330723404884338
1110,1110,6462,2021-03-12 13:13:28,1069.51871657754,497,1011,429,989,68,22,2021-03-12 13:13:29.070,-0.3417491912841797,0.9850597381591796,0.3775463402271271,-0.5548763275146484,1010.3330078125,9.525906562805176,2.328515529632568,-0.07228562980890274,-0.02876213937997818,-0.02556634694337845,0.01810949668288231,107.0,58.8599967956543,-38.52000045776367,-30.17999839782715,-0.1568319946527481,0.59722900390625,0.5531346201896667,0.7592549920082092,-0.2055509984493256,0.03103368915617466,-1.330940008163452
1111,1111,6462,2021-03-12 13:13:28,1102.941176470588,497,1013,432,992,65,21,2021-03-12 13:13:29.103,-0.3331003189086914,0.1319620609283447,0.4223401546478272,-0.5548763275146484,1010.3330078125,9.526834487915039,2.324488878250122,-0.07877221703529358,0.09161274135112762,-0.04048004746437073,-0.05965480953454971,107.0,58.79999923706055,-38.52000045776367,-30.17999839782715,-0.1561059951782227,0.5975909829139711,0.5541635155677795,0.7592530250549316,-0.2050569951534271,0.03387501090764999,-1.331338763237
1112,1112,6462,2021-03-12 13:13:28,1136.3636363636365,497,1015,432,994,65,21,2021-03-12 13:13:29.136,-0.4140243530273438,0.4458498954772949,0.3943979740142822,-0.5548763275146484,1010.3330078125,9.521567344665527,2.345789194107056,-0.08434884995222093,-0.02982740476727486,-0.03834952041506767,-0.03834952041506767,107.0,58.68000030517578,-38.63999938964844,-30.23999977111816,-0.1554339975118637,0.5968570113182068,0.5553958415985107,0.7599530220031738,-0.2051129937171936,0.03594207018613815,-1.329084634780884
1113,1113,6462,2021-03-12 13:13:28,1169.7860962566845,497,1015,432,995,65,20,2021-03-12 13:13:29.170,-0.3585119247436523,-0.1497800350189209,0.4366042613983154,-0.7028446197509766,1010.3505859375,9.523515701293944,2.338080406188965,-0.07867109775543213,-0.06391586363315582,-0.05432848632335663,0.04580637067556381,107.0,58.55999755859375,-38.63999938964844,-30.23999977111816,-0.1559679955244065,0.597046971321106,0.5539355874061584,0.7596790194511414,-0.2051710039377213,0.03363503888249397,-1.329916000366211
1114,1114,6462,2021-03-12 13:13:28,1203.2085561497329,497,1017,430,996,67,21,2021-03-12 13:13:29.203,-0.2846307754516602,0.6946237087249756,0.2413419485092163,-0.7028446197509766,1010.3505859375,9.526248931884766,2.326858758926392,-0.07973331958055496,-0.04474110901355743,-0.01597896590828896,-0.002130528911948204,107.0,58.55999755859375,-38.63999938964844,-30.23999977111816,-0.1560710072517395,0.5974990129470825,0.5546221733093262,0.7593100070953369,-0.2051409929990768,0.03425310179591179,-1.331087112426758
1115,1115,6462,2021-03-12 13:13:28,1236.6310160427804,500,1020,435,1000,65,20,2021-03-12 13:13:29.237,-0.3273849487304688,1.186160564422607,0.3966884315013885,-0.7028446197509766,1010.3505859375,9.525907516479492,2.328527450561523,-0.0722740888595581,-0.03515372797846793,-0.01491370238363743,0.002130528911948204,107.0,58.55999755859375,-38.63999938964844,-30.35999870300293,-0.1565060019493103,0.5973140001296997,0.5520381331443787,0.7593680024147034,-0.2051360011100769,0.03102857619524002,-1.3309406042099
1116,1116,6462,2021-03-12 13:13:28,1270.0534759358286,501,1028,431,1009,70,19,2021-03-12 13:13:29.270,-0.3463258743286133,0.8931939601898193,0.4295150339603424,-0.7028446197509766,1010.3505859375,9.525694847106934,2.32940149307251,-0.0715818703174591,-0.01810949668288231,-0.03408846259117126,-0.01491370238363743,107.0,58.73999786376953,-38.63999938964844,-30.47999954223633,-0.1566649973392487,0.5972350239753723,0.55221027135849,0.7593520283699036,-0.2053020000457764,0.0307200588285923,-1.330849289894104
1117,1117,6462,2021-03-12 13:13:28,1303.475935828877,504,1031,432,1010,72,21,2021-03-12 13:13:29.303,-0.3328256607055664,0.9008553028106691,0.3372742533683777,-0.7028446197509766,1010.3505859375,9.521771430969238,2.345682144165039,-0.06074395403265952,-0.04687163606286049,-0.007456851191818714,-0.04687163606286049,107.0,58.73999786376953,-38.63999938964844,-30.47999954223633,-0.1573020070791245,0.5963720083236694,0.5488217473030089,0.7598159909248352,-0.2056059986352921,0.02589028514921665,-1.329171299934387
1118,1118,6462,2021-03-12 13:13:28,1336.898395721925,505,1033,435,1012,70,21,2021-03-12 13:13:29.337,-0.3803977966308594,0.4777050018310547,0.1905411332845688,-0.7028446197509766,1010.3505859375,9.516671180725098,2.366606712341309,-0.04808613285422325,-0.05965480953454971,-0.04367584362626076,-0.06817692518234253,107.0,58.79999923706055,-38.63999938964844,-30.59999847412109,-0.1581960022449493,0.5952399969100952,0.5455115437507629,0.7603579759597778,-0.2061980068683625,0.02031580358743668,-1.327007412910461
1119,1119,6462,2021-03-12 13:13:28,1370.3208556149732,504,1035,435,1016,69,19,2021-03-12 13:13:29.370,-0.5141201019287109,0.6485681533813477,0.4239147007465363,-0.5522346496582031,1010.332763671875,9.511529922485352,2.387279510498047,-0.04203954711556435,0.04048004746437073,-0.03408846259117126,0.02024002373218536,111.0,58.79999923706055,-38.70000076293945,-30.71999931335449,-0.1582109928131104,0.5943499803543091,0.5428873896598816,0.7610520124435425,-0.2061920017004013,0.01760799251496792,-1.3248450756073
1120,1120,6462,2021-03-12 13:13:28,1403.7433155080216,508,1039,440,1020,68,19,2021-03-12 13:13:29.404,-0.3074054718017578,0.9422414302825928,0.3338032066822052,-0.5522346496582031,1010.332763671875,9.510716438293457,2.390487432479858,-0.0429077073931694,0.007456851191818714,-0.01917476020753384,-0.00532632227987051,111.0,58.79999923706055,-38.70000076293945,-30.71999931335449,-0.1582800000905991,0.5941939949989319,0.5436769127845764,0.7610970139503479,-0.2064210027456284,0.01794742792844772,-1.324504494667053
1121,1121,6462,2021-03-12 13:13:28,1437.1657754010696,508,1039,439,1019,69,20,2021-03-12 13:13:29.437,-0.2878494262695312,1.007598876953125,0.5081518888473511,-0.5522346496582031,1010.332763671875,9.510313987731934,2.392167568206787,-0.04008549079298973,-0.003195793367922306,-0.06072007492184639,-0.01384843792766333,111.0,58.79999923706055,-38.7599983215332,-30.77999877929688,-0.1585160046815872,0.5940589904785156,0.5430088043212891,0.76112300157547,-0.2065349966287613,0.01675540581345558,-1.324336171150208
1122,1122,6462,2021-03-12 13:13:28,1470.5882352941173,508,1039,440,1020,68,19,2021-03-12 13:13:29.471,-0.3389825820922852,0.8147702217102051,0.2365832030773163,-0.5522346496582031,1010.332763671875,9.508774757385254,2.398248434066772,-0.04145575314760208,-0.04793690145015717,-0.02769687585532665,-0.03621899336576462,111.0,58.79999923706055,-38.81999969482422,-30.59999847412109,-0.1585160046815872,0.5937979817390442,0.5439201593399048,0.7612599730491638,-0.2067800015211105,0.01728412508964539,-1.323693513870239
1123,1123,6462,2021-03-12 13:13:28,1504.0106951871658,509,1041,443,1020,66,21,2021-03-12 13:13:29.504,-0.2995939254760742,1.121675491333008,0.4807588756084442,-0.5522346496582031,1010.332763671875,9.50769329071045,2.402589321136475,-0.03663447126746178,0.03941478580236435,-0.03302319720387459,0.01704423129558563,111.0,58.79999923706055,-38.87999725341797,-30.53999900817871,-0.1586380004882812,0.5935789942741394,0.5418803095817566,0.7614409923553467,-0.2066469937562943,0.01524673122912645,-1.323243260383606
1124,1124,6462,2021-03-12 13:13:28,1537.4331550802135,509,1044,444,1023,65,21,2021-03-12 13:13:29.537,-0.3390436172485352,1.020894289016724,0.3782214820384979,-0.4650402069091797,1010.322265625,9.508835792541504,2.398025751113892,-0.03944193199276923,0.006391586735844612,-0.05326322466135025,-0.00532632227987051,111.0,58.8599967956543,-38.93999862670898,-30.42000007629395,-0.1585630029439926,0.5937950015068054,0.5429934859275818,0.7612810134887695,-0.2066739946603775,0.0164461862295866,-1.323719263076782
1125,1125,6462,2021-03-12 13:13:28,1570.855614973262,509,1046,444,1025,65,21,2021-03-12 13:13:29.571,-0.2615575790405273,0.9024934768676758,0.3825128674507141,-0.4650402069091797,1010.322265625,9.507964134216307,2.401504755020142,-0.03894494101405144,-0.02876213937997818,-0.03089267015457153,-0.006391586735844612,111.0,58.8599967956543,-38.87999725341797,-30.42000007629395,-0.1585389971733093,0.5936520099639893,0.5427508354187012,0.7613959908485413,-0.2066809982061386,0.01621546968817711,-1.323355913162231
1126,1126,6462,2021-03-12 13:13:28,1604.2780748663101,503,1057,436,1036,67,21,2021-03-12 13:13:29.604,-0.3485088348388672,0.910276174545288,0.3717083036899567,-0.4650402069091797,1010.322265625,9.508724212646484,2.398510456085205,-0.03771715238690376,0.001065264455974102,-0.04261057823896408,0.01171790901571512,111.0,58.8599967956543,-38.7599983215332,-30.23999977111816,-0.1585000008344651,0.5937910079956055,0.5418738126754761,0.7613540291786194,-0.2064660042524337,0.01572394371032715,-1.323672771453857
1127,1127,6462,2021-03-12 13:13:28,1637.7005347593579,503,1057,435,1036,68,21,2021-03-12 13:13:29.638,-0.3962564468383789,0.9528405666351318,0.3480505049228668,-0.4650402069091797,1010.322265625,9.508587837219238,2.399041891098022,-0.03800137713551521,-0.01171790901571512,-0.03834952041506767,0.01278317347168922,111.0,58.8599967956543,-38.34000015258789,-30.17999839782715,-0.1584520041942596,0.5937809944152832,0.5418795347213745,0.7613790035247803,-0.2064390033483505,0.01583890616893768,-1.323615789413452
1128,1128,6462,2021-03-12 13:13:28,1671.1229946524065,505,1060,437,1040,68,20,2021-03-12 13:13:29.671,-0.2670497894287109,0.967494010925293,0.4324851334095001,-0.4650402069091797,1010.322265625,9.508667945861816,2.398753643035889,-0.03624474257230759,0.004261057823896408,-0.03941478580236435,0.02024002373218536,111.0,58.91999816894531,-38.27999877929688,-30.17999839782715,-0.1585620045661927,0.5937640070915222,0.5413017868995667,0.7613710165023804,-0.2064329981803894,0.01510867290198803,-1.323649048805237
1129,1129,6462,2021-03-12 13:13:28,1704.5454545454545,508,1062,441,1041,67,21,2021-03-12 13:13:29.705,-0.3490390777587891,1.022452592849731,0.4218477010726929,-0.4544696807861328,1010.32080078125,9.509254455566406,2.396467447280884,-0.03518412634730339,-0.02024002373218536,-0.02769687585532665,0.002130528911948204,112.0,58.91999816894531,-37.86000061035156,-30.17999839782715,-0.1587309986352921,0.5938169956207275,0.5412361621856691,0.7612730264663696,-0.2065140008926392,0.01468060817569494,-1.323893547058106
1130,1130,6462,2021-03-12 13:13:28,1737.9679144385025,507,1065,439,1044,68,21,2021-03-12 13:13:29.738,-0.3871469497680664,0.9641458988189696,0.3669236898422241,-0.4544696807861328,1010.32080078125,9.509055137634276,2.397313356399536,-0.03293254971504212,0.01491370238363743,-0.02876213937997818,0.007456851191818714,112.0,58.97999954223633,-37.61999893188477,-30.23999977111816,-0.158841997385025,0.5937510132789612,0.5404318571090698,0.7613070011138916,-0.206495001912117,0.01373640913516283,-1.323810696601868
1131,1131,6462,2021-03-12 13:13:28,1771.3903743315507,510,1066,444,1044,66,22,2021-03-12 13:13:29.771,-0.4161996841430664,0.8026313781738281,0.4318569004535675,-0.4544696807861328,1010.32080078125,9.509377479553224,2.396022081375122,-0.03082812391221524,0.01278317347168922,-0.037284255027771,-0.006391586735844612,112.0,58.97999954223633,-37.5,-30.23999977111816,-0.1591909974813461,0.5937129855155945,0.540438175201416,0.7611950039863586,-0.2067449986934662,0.01286566723138094,-1.323945045471191
1132,1132,6462,2021-03-12 13:13:28,1804.8128342245986,508,1068,439,1046,69,22,2021-03-12 13:13:29.805,-0.3093929290771484,0.8303635120391846,0.4713062644004822,-0.4544696807861328,1010.32080078125,9.507915496826172,2.401808738708496,-0.03197027742862701,-0.002130528911948204,-0.05539375171065331,-0.02556634694337845,112.0,59.03999710083008,-37.43999862670898,-30.47999954223633,-0.1593230068683625,0.5934290289878845,0.5416742563247681,0.7612829804420471,-0.2071350067853928,0.01331013161689043,-1.323335766792297
1133,1133,6462,2021-03-12 13:13:28,1838.2352941176468,509,1069,444,1048,65,21,2021-03-12 13:13:29.838,-0.2890567779541016,1.113088846206665,0.298791229724884,-0.4544696807861328,1010.32080078125,9.506732940673828,2.406387567520142,-0.03662614151835442,-0.007456851191818714,-0.02769687585532665,0.01917476020753384,112.0,59.03999710083008,-37.43999862670898,-30.65999984741211,-0.1592980027198792,0.5932390093803406,0.5442151427268982,0.7613149881362915,-0.2075780034065247,0.01521920878440142,-1.322843909263611
1134,1134,6462,2021-03-12 13:13:28,1871.6577540106948,508,1067,439,1047,69,20,2021-03-12 13:13:29.872,-0.3323965072631836,0.9607317447662354,0.4278904795646668,-0.4544696807861328,1010.32080078125,9.506977081298828,2.405515909194946,-0.0316501073539257,-0.004261057823896408,-0.01384843792766333,-0.002130528911948204,112.0,59.09999847412109,-37.5,-30.84000015258789,-0.1598870009183883,0.5931180119514465,0.5435190796852112,0.7611939907073975,-0.2079160064458847,0.01315654534846544,-1.322945237159729
1135,1135,6462,2021-03-12 13:13:28,1905.0802139037432,508,1066,443,1045,65,21,2021-03-12 13:13:29.905,-0.4004507064819336,0.7875902652740479,0.3871081173419952,-0.5892257690429688,1010.337158203125,9.507993698120117,2.401486396789551,-0.03396335244178772,0.004261057823896408,-0.06711166352033615,-0.006391586735844612,112.0,59.09999847412109,-37.5,-30.89999961853027,-0.1601880043745041,0.593209981918335,0.5456463694572449,0.7609279751777649,-0.2083970010280609,0.0141416946426034,-1.323368072509766
1136,1136,6462,2021-03-12 13:13:28,1938.5026737967914,509,1067,441,1046,68,21,2021-03-12 13:13:29.939,-0.2809343338012695,0.8937828540802002,0.1907144486904145,-0.5892257690429688,1010.337158203125,9.508187294006348,2.400638580322266,-0.03868263587355614,-0.0511326938867569,-0.02450108155608177,-0.02556634694337845,112.0,59.09999847412109,-37.55999755859375,-31.07999992370605,-0.1605260074138642,0.593155026435852,0.5492824316024779,0.7606819868087769,-0.2091889977455139,0.01611208356916904,-1.323448657989502
1137,1137,6462,2021-03-12 13:13:28,1971.9251336898394,512,1067,447,1046,65,21,2021-03-12 13:13:29.972,-0.4095077514648438,1.192548990249634,0.6929099559783936,-0.5892257690429688,1010.337158203125,9.507473945617676,2.403542041778564,-0.03330737352371217,0.05645901709794997,-0.04048004746437073,0.03302319720387459,111.0,59.03999710083008,-37.68000030517578,-31.13999938964844,-0.1608110070228577,0.5929530262947083,0.5474598407745361,0.7607790231704712,-0.2091899961233139,0.01385673321783543,-1.3231520652771
1138,1138,6462,2021-03-12 13:13:28,2005.3475935828878,513,1067,446,1046,67,21,2021-03-12 13:13:30.005,-0.3261508941650391,0.9213967323303224,0.2402069270610809,-0.5892257690429688,1010.337158203125,9.510308265686037,2.392178535461426,-0.04029109328985214,0.01597896590828896,-0.03621899336576462,0.01491370238363743,111.0,59.03999710083008,-37.73999786376953,-31.01999855041504,-0.160874992609024,0.5934240221977234,0.5510649085044861,0.7602919936180115,-0.2095739990472794,0.01684125326573849,-1.324333667755127
